period,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.weather,appCat.utilities,id
5,6.2,0.25833333333333336,0.35000000000000003,0.13446972435865928,48290.14800119399,20.0,4.0,8368.216,10100.572,4928.186,368.147,18.805,1787.855,322.903,15412.832999999999,3143.1749999999997,0.0,0.0,0.0,AS14.12
6,6.25,0.2333333333333333,0.4083333333333334,0.13691382925981713,47262.55000138282,19.0,4.0,7981.8009999999995,9632.846,5152.860000000001,357.10699999999997,7.775,1770.6660000000002,314.69100000000003,15535.001,2717.12,0.0,0.0,0.0,AS14.12
7,6.4,0.19999999999999998,0.47500000000000003,0.13439099001226096,44368.39800238608,17.0,4.0,8245.858,7358.461,5179.559,351.108,112.347,1775.702,329.781,15004.59,2897.626,0.0,0.0,42.898,AS14.12
8,6.25,0.26666666666666666,0.48333333333333334,0.1294901140303287,39148.49100232124,16.0,4.0,10475.137999999999,6429.184,5873.232,418.731,112.347,1477.082,296.585,15782.863,2989.26,0.0,0.0,42.898,AS14.12
9,5.25,0.19999999999999998,0.39999999999999997,0.13085269056412416,40130.23499894142,13.0,4.0,38608.838,5437.253,7016.08,323.22900000000004,292.16,809.0020000000001,296.965,15540.445,2681.343,0.0,0.0,60.294000000000004,AS14.12
10,6.4,0.10833333333333334,0.4166666666666667,0.13002617272150827,40506.44499993324,5.0,1.0,39484.534999999996,4739.85,7094.835,323.22900000000004,297.30899999999997,283.865,307.597,18169.056,992.2260000000001,0.0,0.0,60.294000000000004,AS14.12
11,6.6,0.041666666666666664,0.5166666666666667,0.11689490106094791,40527.901997089386,4.0,0.0,47592.871999999996,4696.605,6024.950000000001,283.618,293.3,283.865,286.359,18656.186,1010.624,0.0,0.0,60.294000000000004,AS14.12
12,6.8,0.0,0.525,0.11636505019775044,45005.07199716568,4.0,0.0,49889.653,6417.165999999999,6062.165,283.618,293.3,294.92400000000004,319.91999999999996,19847.655,1261.313,0.0,0.0,72.36200000000001,AS14.12
13,5.6,0.06666666666666667,0.3583333333333334,0.1113197511323424,47658.61099910736,7.0,0.0,49530.386,7400.594999999999,6421.891,234.239,184.96200000000002,335.106,330.246,21215.616,1168.824,0.0,0.0,34.483000000000004,AS14.12
14,6.6,-9.25185853854297e-18,0.45,0.10628128682948379,47497.39399814606,6.0,0.0,48081.635,7096.824,6640.156,60.199,184.96200000000002,236.224,360.18399999999997,21077.45,1051.48,0.0,0.0,44.592,AS14.12
15,6.8,0.033333333333333326,0.7000000000000001,0.0987035815112992,43635.23299908638,12.0,0.0,19914.426,7490.333999999999,4579.8,62.403000000000006,5.149,229.84300000000002,372.51800000000003,20286.318,985.611,0.0,0.0,32.324,AS14.12
16,7.0,-9.25185853854297e-18,0.7666666666666666,0.10941665637336317,42885.50200223923,15.0,2.0,20676.614,9123.235999999999,5131.63,62.403000000000006,0.0,229.843,379.37,17154.548,1114.743,0.0,0.0,32.324,AS14.12
17,6.8,-0.03333333333333333,0.7333333333333334,0.11934181512901616,45745.04600381851,15.0,2.0,12063.833,10716.571,5183.659,112.171,0.0,354.93399999999997,383.627,18494.348,1144.324,0.0,0.0,37.346000000000004,AS14.12
18,6.6,-0.13333333333333333,0.7333333333333334,0.11866633327144331,44354.320002794266,15.0,2.0,9996.289,9145.783,5278.741,121.435,0.0,343.875,365.019,19390.453,1023.4490000000001,0.0,0.0,29.304000000000002,AS14.12
19,5.8,-0.16666666666666666,0.7999999999999999,0.13062998339078968,42981.34100174904,16.0,4.0,41702.387,8930.011999999999,5003.039,121.435,0.0,298.657,354.94,17762.085,960.379,0.0,0.0,24.285,AS14.12
20,6.4,-0.033333333333333305,0.8333333333333334,0.15277049667726775,50219.090002059944,15.0,4.0,43971.78999999999,8587.771,4655.433,99.354,550.414,381.127,331.74,19133.972999999998,1390.964,0.0,0.0,21.318,AS14.12
21,6.0,-0.10833333333333332,0.7916666666666666,0.14446723193684527,47258.38400220872,10.0,4.0,42862.236,7464.878,4489.116,59.032,611.609,207.56099999999998,323.906,17834.617000000002,1474.215,0.0,0.0,19.228,AS14.12
22,6.5,-0.06666666666666665,0.7916666666666666,0.13888853731505266,58572.15899968149,9.0,2.0,42503.236,8461.199,9267.973999999998,94.185,611.609,207.56099999999998,319.061,21214.701,2712.407,0.0,0.0,23.384,AS14.12
23,5.8,0.03333333333333335,0.7916666666666666,0.13612724587071615,56445.704999208465,13.0,2.0,42661.485,7244.83,9460.842999999999,44.417,611.609,126.657,309.177,20432.045000000002,2706.846,0.0,0.0,18.362000000000002,AS14.12
24,6.6,0.03333333333333335,0.7583333333333333,0.1370011920355456,57475.837998151794,14.0,2.0,44995.678,7218.358,9438.109999999999,144.482,611.609,290.795,296.223,21011.706000000002,2890.543,0.0,0.0,14.336,AS14.12
25,7.0,0.00833333333333334,0.7333333333333334,0.13158677142037306,54940.88299775125,13.0,1.0,14138.482,6308.2029999999995,8673.483999999999,222.752,611.609,290.79499999999996,282.488,20380.213,3579.691,0.0,44.409,50.759,AS14.12
26,7.0,-0.016666666666666663,0.7333333333333334,0.15030507812974878,43294.630997419365,19.0,1.0,11226.466,5856.86,7687.199,222.752,61.195,208.32500000000002,273.632,16794.422000000002,3910.743,0.0,66.475,43.617000000000004,AS14.12
27,6.0,0.025000000000000005,0.7333333333333334,0.17084650852515879,44141.48599720002,19.0,1.0,10742.867,5112.689,8200.723,222.752,0.0,223.418,295.775,16589.143,5193.891,0.0,153.147,40.579,AS14.12
28,6.6,-0.11666666666666665,0.7333333333333334,0.15764161228499335,29774.221997261044,19.0,9.0,10180.688,2676.276,2809.875,250.788,0.0,223.418,282.075,13104.053,3954.966,0.0,153.147,36.423,AS14.12
29,6.0,-0.18333333333333335,0.7333333333333334,0.15175890394448896,30238.445998191833,17.0,9.0,11026.78,2993.294,2542.925,250.788,0.0,350.661,290.853,13670.267,3698.464,0.0,153.147,36.423,AS14.12
30,6.25,-0.125,0.7166666666666667,0.15788730267653098,29444.992999553677,18.0,9.0,9576.978,4274.3009999999995,2841.419,141.459,0.0,222.743,286.052,11989.607,3514.9300000000003,0.0,153.147,40.533,AS14.12
31,6.2,-0.19999999999999998,0.7416666666666667,0.1513691921172898,35460.244999170296,15.0,10.0,8942.66,5941.343999999999,3700.867,497.26800000000003,181.611,294.15,300.244,13932.483,3017.71,0.0,108.738,9.158000000000001,AS14.12
32,5.5,-0.24166666666666667,0.6583333333333333,0.11777293170048325,49164.65999913214,10.0,10.0,10586.195,8165.41,6119.54,746.403,181.611,331.512,302.79200000000003,17961.629,2502.008,0.0,86.672,13.221,AS14.12
33,5.6,-0.30833333333333335,0.5666666666666667,0.09971636610614143,49541.24400138854,10.0,11.0,12644.173,8831.682999999999,5969.17,798.554,181.611,386.76800000000003,282.832,18492.367,1136.635,0.0,0.0,35.894999999999996,AS14.12
34,4.8,-0.3416666666666666,0.3666666666666667,0.10458320531736127,53066.10100245474,8.0,3.0,13844.218,8447.479,6843.831,735.365,181.611,386.76800000000003,282.584,21407.244,1008.236,0.0,0.0,35.894999999999996,AS14.12
35,6.0,-0.275,0.27499999999999997,0.09672390830267906,49262.23200297355,6.0,3.0,13075.889000000001,8603.873,6619.585,735.365,181.611,215.338,257.974,18227.077,1008.236,0.0,0.0,35.894999999999996,AS14.12
1,8.0,-0.21944444444444444,0.775,,66955.47199773788,4.0,12.0,6854.967000000001,34491.922999999995,6680.358,0.0,0.0,0.0,928.2810000000001,6473.083,983.0219999999999,369.592,0.0,31.218,AS14.07
2,7.666666666666667,-0.1361111111111111,0.7638888888888888,0.1343449018025289,67945.08299446106,8.0,10.0,6177.349999999999,35498.224,6409.656,0.0,0.0,0.0,1480.894,7026.874,967.999,114.432,0.0,31.218,AS14.07
3,6.6,0.022222222222222216,0.9055555555555556,0.11881931654407324,66395.74699425697,16.0,13.0,7065.481,33110.994999999995,6554.51,0.0,0.0,0.0,1497.38,6611.855,1171.74,114.432,0.0,31.218,AS14.07
4,6.8,0.0,0.8055555555555555,0.10911296033446816,58154.392993211746,18.0,21.0,8112.675,33992.115999999995,6033.252,0.0,0.0,0.0,1467.382,7003.952,1058.904,114.432,0.0,0.0,AS14.07
5,8.25,0.10833333333333334,1.0555555555555556,0.1063596808730908,60118.61299419402,19.0,21.0,10242.810000000001,32368.081,6337.47,0.0,0.0,0.0,1341.43,7636.594,1091.751,305.073,0.0,14.226,AS14.07
6,7.0,0.1416666666666667,0.9722222222222222,0.09346291540884116,60490.70099711418,19.0,26.0,11304.606,26603.563,11064.777,0.0,0.0,0.0,1606.645,8350.154,1399.503,305.073,0.0,14.226,AS14.07
7,6.2,0.09166666666666667,0.8055555555555555,0.08831467288326356,63713.337998628616,17.0,18.0,11594.359,27675.057,11158.504,0.0,0.0,0.0,1489.024,9077.239,1607.338,305.073,0.0,14.226,AS14.07
8,4.333333333333333,0.00833333333333334,0.5833333333333334,0.07448486870512938,64384.33600068093,18.0,19.0,12133.986,25172.677,13460.394,0.0,0.0,0.0,893.706,9896.431,1684.26,305.073,0.0,14.226,AS14.07
9,6.6,-0.19166666666666665,0.6166666666666667,0.07072962316154509,69894.48399996758,13.0,23.0,11015.068,28071.799,16942.323,0.0,0.0,0.0,845.169,10289.530999999999,1480.519,305.073,0.0,14.226,AS14.07
10,5.5,-0.43333333333333335,0.5916666666666667,0.08181082404536906,73515.66999936104,24.0,19.0,12987.258,27468.896,18404.216,0.0,0.0,0.0,889.894,8984.541,2140.216,305.073,0.0,14.226,AS14.07
11,6.2,-0.5416666666666666,0.375,0.08050476309633818,68604.67899799347,28.0,19.0,11386.473,26913.050000000003,20119.484,0.0,0.0,0.0,703.492,7773.925,1758.4920000000002,0.0,0.0,0.0,AS14.07
12,6.5,-0.7000000000000001,0.20833333333333334,0.08179718356171208,68053.53199982643,35.0,16.0,10491.188,29931.729,16434.249,0.0,0.0,0.0,556.486,7606.476000000001,1501.91,150.612,0.0,363.429,AS14.07
13,6.0,-0.7333333333333334,0.3194444444444445,0.10991937040395457,64691.027999401085,42.0,20.0,10732.893,27175.78,16195.812,0.0,0.0,0.0,604.762,7584.777,1385.1580000000001,150.612,0.0,363.429,AS14.07
14,6.75,-0.6916666666666668,0.48611111111111116,0.11074431819581411,59160.18800020217,39.0,22.0,9949.149,24974.9,14806.597,0.0,0.0,0.0,666.76,6866.43,1177.3020000000001,150.612,0.0,364.431,AS14.07
15,5.4,-0.625,0.38611111111111107,0.11070463553163519,61316.50200033188,36.0,15.0,10643.419,23119.02,15736.411,0.0,0.0,0.0,844.783,9804.076000000001,1177.3020000000001,150.612,0.0,364.431,AS14.07
16,6.8,-0.48333333333333334,0.4444444444444444,0.09747356348773989,57713.15300130844,24.0,11.0,7589.157,26109.491,14813.294,0.0,0.0,0.0,917.891,9391.198,465.83700000000005,565.577,0.0,364.431,AS14.07
17,6.4,-0.5833333333333334,0.5111111111111111,0.09422801737828201,63371.494000434875,21.0,13.0,7362.851,24191.879,12123.105,0.0,0.0,0.0,988.392,9321.675,200.46800000000002,565.577,0.0,370.469,AS14.07
18,6.2,-0.39166666666666666,0.5111111111111111,0.10244934354315656,58960.245999574676,20.0,15.0,7305.671,20451.249,12315.044000000002,0.0,0.0,0.0,797.997,9699.096000000001,171.477,414.965,0.0,7.04,AS14.07
19,3.5,-0.30833333333333335,0.2333333333333333,0.07534539496211744,55818.164000988014,11.0,11.0,5730.978,20510.385,11946.399000000001,0.0,0.0,0.0,718.808,8550.4,277.58,414.965,0.0,7.04,AS14.07
20,6.4,-0.18333333333333335,0.16666666666666666,0.09148173466964699,62960.98400044443,11.0,18.0,6429.371,23090.149,15004.517,0.0,0.0,0.0,785.7860000000001,8529.25,755.9960000000001,487.24699999999996,0.0,6.038,AS14.07
21,6.5,-0.125,0.3,0.08078094840388132,54237.0210030079,16.0,17.0,5200.925,20424.234,10872.801,0.0,0.0,0.0,594.6,5923.24,755.9960000000001,487.24699999999996,0.0,6.038,AS14.07
22,6.2,-0.09166666666666667,0.26666666666666666,0.0735397379397321,49333.37900376322,17.0,18.0,5199.999,15348.801,13021.101,0.0,0.0,0.0,508.045,5704.792,755.9960000000001,72.282,0.0,6.038,AS14.07
23,6.0,-0.049999999999999996,0.25,0.06501192755078027,44328.59900426867,15.0,16.0,4831.391,18518.41,13070.113000000001,0.0,0.0,0.0,464.655,6531.317,755.9960000000001,72.282,0.0,0.0,AS14.07
24,4.75,-0.325,0.25,0.06617820872207482,47719.62700366975,11.0,20.0,5992.842,23121.212,11203.306,0.0,0.0,0.0,828.288,5856.781,767.071,94.37,0.0,0.0,AS14.07
25,3.8,-0.6083333333333333,0.35000000000000003,0.07441287146664534,53293.84000229837,12.0,19.0,6825.786,25599.868,12848.915,0.0,0.0,0.0,863.404,6729.486,511.67,94.37,0.0,0.0,AS14.07
26,5.2,-0.775,0.18333333333333335,0.056768923668723714,45060.9550023079,11.0,11.0,6151.092,23794.078,8394.882,0.0,0.0,0.0,829.1320000000001,5798.701,33.254,22.088,0.0,0.0,AS14.07
27,7.0,-0.6916666666666668,0.14166666666666666,0.054569928031042124,38979.8990008831,6.0,11.0,5641.445,21994.645,6979.06,0.0,0.0,0.0,881.657,4787.814,33.254,22.088,0.0,0.0,AS14.07
28,3.0,-0.9916666666666667,-0.09166666666666667,0.06347856092864561,40869.94800162315,4.0,10.0,4878.972,21942.034,4044.2079999999996,0.0,0.0,0.0,800.1429999999999,5322.59,33.254,106.435,0.0,0.0,AS14.07
29,6.6,-0.9333333333333332,-0.041666666666666664,0.07050558268118624,41361.99800038338,4.0,10.0,5482.023,21965.671,5286.74,0.0,0.0,0.0,824.976,6489.562,768.246,183.908,0.0,0.0,AS14.07
30,6.0,-0.7583333333333333,0.025000000000000005,0.06801127628639234,38067.390999794006,2.0,4.0,4583.561,18881.900999999998,6937.4839999999995,0.0,0.0,0.0,540.535,5592.501,734.992,161.82,0.0,0.0,AS14.07
31,6.0,-0.6694444444444444,0.09166666666666667,0.06089172132471033,42040.61100029946,6.0,4.0,4797.077,22751.697999999997,5785.655000000001,0.0,0.0,0.0,616.977,6028.575,816.304,574.448,0.0,0.0,AS14.07
32,5.6,-0.6027777777777777,0.225,0.07934438735280738,38647.70499968529,8.0,3.0,4337.159,22754.489999999998,4776.374,0.0,0.0,0.0,640.899,5598.9349999999995,816.304,574.448,0.0,1.003,AS14.07
33,3.333333333333333,-0.5888888888888889,-0.01111111111111109,0.0914970866941927,42040.442999362946,14.0,3.0,4948.889,23733.767,6022.252,0.0,0.0,0.0,572.303,6081.894,816.304,574.448,0.0,1.003,AS14.07
34,5.4,-0.32222222222222224,0.12222222222222223,0.08018211727990039,42961.10900020601,14.0,3.0,5728.304,26457.457000000002,6334.381,0.0,0.0,0.0,782.457,6170.929,816.304,899.875,0.0,1.003,AS14.07
35,6.0,-0.35555555555555557,0.05555555555555557,0.07211916469731111,43069.81000328065,15.0,4.0,5257.391,25852.794,4296.91,0.0,0.0,0.0,864.85,5372.596,81.312,875.912,0.0,1.003,AS14.07
36,6.75,-0.28055555555555556,0.11388888888888889,0.07270241284331282,51717.84000706673,24.0,5.0,7617.008,30427.185,3840.791,0.0,0.0,0.0,1077.6819999999998,6894.2519999999995,82.316,1162.888,0.0,8.213,AS14.07
37,5.0,-0.5027777777777778,0.11388888888888889,0.08257986470206664,46584.713007211685,20.0,14.0,8957.725,28810.7,4278.836,0.0,14.065,0.0,968.6149999999999,6367.157,1.004,935.122,0.0,8.213000000000001,AS14.07
38,5.0,-0.736111111111111,0.13055555555555556,0.06027349931956858,50608.72600841523,17.0,13.0,-71856.89199999999,35573.582,5715.733,0.0,14.065,0.0,1632.757,6571.272,1.004,1142.034,0.0,7.21,AS14.07
39,5.0,-1.0694444444444444,0.18611111111111112,0.06486397601454122,50606.05100893975,11.0,13.0,-72212.752,37621.201,4763.807,0.0,14.065,0.0,1638.799,6520.59,1.004,1240.549,0.0,7.21,AS14.07
40,6.2,-1.1027777777777779,0.3194444444444445,0.07156212653644643,48933.519006252296,11.0,13.0,-71127.72099999999,38910.129,4604.274,0.0,14.065,0.0,1845.642,6409.655,1.004,942.87,0.0,7.21,AS14.07
41,5.666666666666667,-1.113888888888889,0.25277777777777777,0.0819432418065166,41403.96700429917,11.0,12.0,-71429.431,34294.700000000004,4466.086,0.0,14.065,0.0,1703.3139999999999,5448.405,1.004,889.36,0.0,7.21,AS14.07
42,8.0,-1.3222222222222222,0.29444444444444445,0.0799102411062365,29248.902001380928,2.0,9.0,-74313.08099999999,29150.422,3424.849,0.0,14.065,0.0,1379.226,4059.854,0.0,602.384,0.0,0.0,AS14.07
43,5.5,-1.238888888888889,0.37777777777777777,0.0699795333575219,22599.390001058586,1.0,0.0,-77109.472,22981.564,2493.024,0.0,0.0,0.0,1336.624,3187.685,0.0,417.522,0.0,0.0,AS14.07
1,7.25,-0.18333333333333335,0.6416666666666667,0.0747532091648607,25522.701998233795,36.0,10.0,12991.595,12402.533,13.041,0.0,0.0,0.0,518.097,3441.486,191.99200000000002,0.0,0.0,18.565,AS14.24
2,7.8,-0.25,0.6083333333333334,0.08709661875091734,28245.237998723984,40.0,9.0,13377.029999999999,19061.556,3.015,0.0,0.0,0.0,406.385,3680.48,191.99200000000002,0.0,0.0,22.651,AS14.24
3,7.5,-0.06666666666666665,0.6749999999999999,0.07675267055081779,29711.095997810364,37.0,8.0,12961.771999999999,20345.034,3.015,0.0,0.0,0.0,335.997,4186.745,113.599,45.823,0.0,52.778000000000006,AS14.24
4,7.2,0.06666666666666667,0.775,0.07305172734746979,28272.782998561863,34.0,6.0,13043.746,19453.528000000002,95.434,0.0,0.0,0.0,307.66,4268.068,0.0,45.823,0.0,63.953,AS14.24
5,7.5,0.27499999999999997,0.8583333333333334,0.07214376489707192,24715.018999338154,32.0,3.0,7354.995,17515.375,95.434,0.0,0.0,0.0,293.185,3813.689,0.0,45.823,0.0,60.567,AS14.24
6,6.8,0.17500000000000002,0.7916666666666666,0.05408221890430855,23317.96599888802,27.0,2.0,4692.577,18226.664,92.419,0.0,0.0,0.0,262.73400000000004,3395.798,0.0,45.823,0.0,110.959,AS14.24
7,6.2,0.20833333333333334,0.6583333333333333,0.05999309603433317,21660.333000421528,35.0,2.0,5199.835,17019.265,128.59199999999998,0.0,0.0,36.117,286.055,2279.471,58.276,45.823,0.0,191.418,AS14.24
8,7.6,0.2416666666666667,0.6583333333333333,0.10037793827184709,18954.725001573566,30.0,7.0,4692.012,10181.648,131.813,0.0,0.0,36.117,292.749,2061.665,349.87600000000003,45.823,0.0,193.373,AS14.24
9,7.0,-0.008333333333333323,0.6166666666666667,0.10875784812172096,16132.082002162935,30.0,7.0,4694.728,9396.678,131.813,0.0,0.0,36.117,294.808,1069.917,349.87600000000003,0.0,0.0,156.133,AS14.24
10,6.8,-0.008333333333333323,0.5833333333333334,0.10665098407377367,19205.645001649857,33.0,7.0,5422.327,11519.137,81.715,0.0,0.0,55.339999999999996,299.928,1166.726,349.87600000000003,0.0,0.0,167.63,AS14.24
11,6.0,0.2416666666666667,0.4583333333333333,0.1087264839357095,22264.775002241135,36.0,7.0,6063.832,14217.107,115.89500000000001,0.0,0.0,55.339999999999996,301.014,984.0840000000001,349.87600000000003,0.0,0.0,181.929,AS14.24
12,6.333333333333333,0.27499999999999997,0.5027777777777778,0.1251238554054546,23741.486003160477,30.0,9.0,7606.061000000001,13974.893,277.89300000000003,0.0,0.0,91.71,284.19100000000003,868.643,349.87600000000003,24.283,0.0,139.845,AS14.24
13,7.4,0.10833333333333335,0.6361111111111111,0.13336555549955895,25383.298002243042,21.0,8.0,8297.466,14177.404999999999,241.72,0.0,0.0,55.592999999999996,269.573,1142.547,291.6,24.283,0.0,59.386,AS14.24
14,7.0,-0.19166666666666665,0.6694444444444444,0.08718346130089565,26351.05500125885,16.0,3.0,8472.341,14455.763,238.499,0.0,0.0,55.592999999999996,264.399,1681.2179999999998,0.0,29.298000000000002,0.0,53.345,AS14.24
15,6.833333333333333,-0.19166666666666668,0.7111111111111111,0.08265915219349423,28943.56900215149,17.0,3.0,9186.897,15187.622,242.521,0.0,0.0,429.096,283.003,1574.8509999999999,0.0,196.467,0.0,53.345,AS14.24
16,7.5,-0.3416666666666666,0.7777777777777777,0.09140205197940264,27046.311002254486,12.0,2.0,11377.651,13026.149,200.2,0.0,0.0,461.659,271.061,1263.7569999999998,0.0,766.635,0.0,30.673000000000002,AS14.24
17,6.0,-0.6611111111111111,0.8333333333333334,0.098013480972253,25678.381001710888,6.0,2.0,10740.719000000001,11772.147,166.01999999999998,0.0,0.0,461.659,261.431,1524.594,0.0,923.252,0.0,12.356,AS14.24
18,6.819521322726094,-0.7288473567588879,0.8415749242594334,0.09987992521015687,21073.621000051495,2.0,0.0,10046.408,9272.916,4.022,0.0,0.0,425.289,230.885,1420.129,0.0,1078.828,0.0,0.0,AS14.24
19,7.0,-0.4288473567588879,0.7749082575927667,0.08282065117391348,22842.950001716606,2.0,0.0,9413.214,11281.787,4.022,0.0,0.0,425.289,262.621,1162.406,0.0,1078.828,0.0,14.104,AS14.24
20,7.0,-0.22051402342555457,0.6499082575927667,0.08575448484293073,24653.738002777096,4.0,1.0,10196.194,12477.607,477.601,0.0,0.0,425.289,254.726,773.461,34.145,1073.813,0.0,17.134,AS14.24
21,7.4,-0.18718069009222124,0.6165749242594334,0.09324893229355131,24425.49100232124,5.0,1.0,9951.624,12785.45,473.579,0.0,0.0,259.9,297.254,773.461,34.145,906.644,0.0,20.339,AS14.24
22,7.0,-0.14551402342555456,0.4499082575927667,0.0889529980537478,27311.376000642776,12.0,1.0,11185.378,15096.464,511.00800000000004,0.0,0.0,208.114,281.257,1724.7109999999998,34.145,675.969,0.0,23.424,AS14.24
23,7.25,-0.24273624564777677,0.5610193687038778,0.08142856304744205,26638.386999368668,12.0,3.0,13206.565999999999,14186.2,511.00800000000004,0.0,0.0,208.114,293.094,1422.231,34.145,532.964,0.0,23.424,AS14.24
24,7.0,-0.30833333333333335,0.5416666666666666,0.06986297028049669,34371.37600088119,12.0,3.0,13308.839,18101.902000000002,894.583,0.0,0.0,358.14099999999996,347.435,1895.1999999999998,34.145,353.105,0.0,39.37,AS14.24
25,7.5,-0.5166666666666667,0.5666666666666667,0.07665076305140056,33849.415998220444,14.0,3.0,13809.773000000001,18194.814,1019.848,0.0,0.0,372.26599999999996,314.813,1860.163,34.145,353.105,0.0,47.376,AS14.24
26,5.2,-0.725,0.4583333333333333,0.07170484243582224,35981.71599698066,19.0,3.0,14988.352,19706.683,687.8779999999999,0.0,0.0,372.26599999999996,333.383,2201.862,23.2,353.105,0.0,74.843,AS14.24
27,6.4,-0.5583333333333333,0.39166666666666666,0.0668253628782935,41212.74699831009,26.0,7.0,16233.934,22931.428,687.8779999999999,0.0,0.0,203.37099999999998,308.01800000000003,2419.053,23.2,353.105,0.0,71.638,AS14.24
28,7.0,-0.5166666666666667,0.5583333333333333,0.05534398117265298,38770.224001646035,22.0,7.0,11866.991,20587.741,650.4490000000001,0.0,0.0,203.37099999999998,329.045,2021.4630000000002,23.2,13.612,0.0,73.582,AS14.24
29,7.6,-0.375,0.525,0.05279800208385265,40885.759003400795,23.0,5.0,11687.308,22387.498,650.4490000000001,0.0,0.0,203.37099999999998,324.999,2251.1690000000003,23.2,0.0,0.0,94.795,AS14.24
30,7.2,-0.27499999999999997,0.525,0.0415910415784166,35854.16300392151,26.0,7.0,10728.137999999999,21243.1,278.771,0.0,0.0,53.344,328.124,1874.5610000000001,23.2,0.0,0.0,78.849,AS14.24
31,7.4,-0.19999999999999998,0.5,0.03387570379546915,33363.42500495911,25.0,8.0,9651.057999999999,19869.519,165.546,0.0,0.0,39.219,345.31,2172.081,23.2,0.0,0.0,56.739000000000004,AS14.24
